,Temp_c,Cloud,Feels_like_c,Dew_point_c
6923,3.6,0.9610389610389609,100,-1.2
6924,2.5,0.9350649350649352,100,-1.9
6925,1.5,0.922077922077922,100,-2.7
6926,0.4,0.8961038961038961,100,-3.4
6927,0.4,0.8441558441558441,100,-3.3
6928,0.3,0.7922077922077921,100,-3.3
6929,0.3,0.7402597402597402,100,-3.2
6930,0.0,0.7662337662337662,100,-3.5
6931,-0.3,0.7792207792207793,100,-3.9
6932,-0.6,0.8051948051948052,100,-4.2
6933,-0.7,0.8311688311688312,100,-4.1
6934,-0.8,0.8571428571428572,100,-3.9
6935,-0.9,0.8831168831168832,100,-3.8
6936,-1.2,0.8831168831168832,98,-4.4
6937,-1.4,0.8831168831168832,97,-5.1
6938,-1.7,0.8961038961038961,96,-5.7
6939,-2.0,0.8701298701298701,97,-6.3
6940,-2.2,0.8571428571428572,99,-6.9
6941,-2.5,0.8311688311688312,100,-7.5
6942,-2.8,0.8181818181818181,100,-7.8
6943,-3.0,0.8051948051948052,100,-8.1
6944,-3.3,0.7922077922077921,100,-8.4
6945,-3.2,0.7532467532467533,100,-8.3
6946,-3.0,0.7142857142857142,100,-8.1
6947,-2.9,0.6753246753246753,100,-8.0
6948,-2.9,0.6753246753246753,100,-8.1
6949,-2.9,0.6623376623376624,100,-8.3
6950,-2.9,0.6623376623376624,100,-8.4
6951,-3.1,0.6103896103896105,100,-8.5
6952,-3.3,0.5584415584415585,100,-8.6
6953,-3.5,0.5064935064935066,100,-8.7
6954,-3.8,0.5324675324675325,88,-8.8
6955,-4.2,0.5584415584415585,77,-8.9
6956,-4.5,0.5974025974025974,65,-9.0
6957,-4.5,0.6233766233766234,77,-9.1
6958,-4.5,0.6493506493506493,88,-9.3
6959,-4.5,0.6753246753246753,100,-9.4
6960,-5.0,0.6493506493506493,78,-10.1
6961,-5.5,0.6363636363636365,57,-10.8
6962,-6.0,0.6103896103896105,35,-11.5
6963,-6.3,0.6103896103896105,33,-11.4
6964,-6.5,0.5974025974025974,30,-11.3
6965,-6.8,0.5844155844155845,28,-11.2
6966,-6.9,0.5974025974025974,31,-11.0
6967,-7.0,0.6103896103896105,34,-10.8
6968,-7.1,0.6233766233766234,38,-10.6
6969,-6.6,0.5844155844155845,36,-9.9
6970,-6.0,0.5454545454545454,34,-9.3
6971,-5.5,0.4935064935064935,32,-8.6
6972,-4.2,0.44155844155844154,22,-7.3
6973,-2.9,0.3896103896103896,11,-6.1
6974,-1.6,0.3376623376623376,0,-4.8
6975,-1.2,0.31168831168831174,0,-4.4
6976,-0.8,0.29870129870129875,0,-4.1
6977,-0.4,0.28571428571428575,0,-3.7
6978,-1.4,0.3506493506493506,1,-5.2
6979,-2.5,0.41558441558441556,2,-6.6
6980,-3.5,0.4675324675324675,4,-8.1
6981,-3.8,0.4935064935064935,10,-8.5
6982,-4.0,0.5064935064935066,17,-9.0
6983,-4.3,0.5324675324675325,24,-9.4
6984,-4.2,0.5194805194805194,44,-9.1
6985,-4.0,0.5194805194805194,63,-8.8
6986,-3.9,0.5064935064935066,82,-8.5
6987,-3.7,0.5064935064935066,88,-8.1
6988,-3.4,0.4935064935064935,94,-7.8
6989,-3.2,0.4935064935064935,100,-7.4
6990,-3.1,0.4935064935064935,82,-7.2
6991,-3.0,0.5064935064935066,64,-7.0
6992,-2.9,0.5064935064935066,45,-6.8
6993,-2.0,0.4675324675324675,40,-6.0
6994,-1.1,0.42857142857142855,35,-5.1
6995,-0.2,0.3766233766233766,30,-4.3
6996,0.8,0.3896103896103896,43,-2.5
6997,1.8,0.3896103896103896,56,-0.8
6998,2.8,0.40259740259740256,68,1.0
6999,2.7,0.4675324675324675,77,1.5
7000,2.6,0.5324675324675325,86,2.0
7001,2.5,0.5974025974025974,94,2.5
7002,1.7,0.7142857142857142,92,1.3
7003,0.9,0.8441558441558441,89,0.1
7004,0.1,0.9610389610389609,87,-1.1
7005,0.1,0.948051948051948,90,-0.7
7006,0.2,0.948051948051948,93,-0.2
7007,0.2,0.9350649350649352,96,0.2
7008,0.1,0.948051948051948,97,0.1
7009,0.1,0.9610389610389609,99,0.1
7010,0.0,0.974025974025974,100,0.0
7011,0.0,0.9870129870129869,100,0.0
7012,0.1,0.9870129870129869,100,0.1
7013,0.1,1.0,100,0.1
7014,0.1,1.0,100,-0.4
7015,0.0,1.0,100,-0.9
7016,0.0,1.0,100,-1.4
7017,0.2,0.9870129870129869,100,-1.5
7018,0.4,0.9610389610389609,100,-1.5
7019,0.6,0.948051948051948,100,-1.6
7020,0.6,0.922077922077922,100,-2.2
7021,0.5,0.8961038961038961,100,-2.7
7022,0.5,0.8571428571428572,100,-3.3
7023,0.2,0.8311688311688312,100,-3.8
7024,-0.1,0.8051948051948052,100,-4.2
7025,-0.4,0.7792207792207793,100,-4.7
7026,-0.6,0.8051948051948052,100,-4.6
7027,-0.9,0.8311688311688312,100,-4.4
7028,-1.1,0.8571428571428572,100,-4.3
7029,-1.1,0.8571428571428572,96,-4.3
7030,-1.0,0.8571428571428572,92,-4.4
7031,-1.0,0.8441558441558441,88,-4.4
7032,-1.0,0.8441558441558441,89,-4.3
7033,-1.1,0.8441558441558441,90,-4.3
7034,-1.1,0.8441558441558441,90,-4.2
7035,-1.1,0.8441558441558441,82,-4.2
7036,-1.1,0.8311688311688312,73,-4.1
7037,-1.1,0.8181818181818181,64,-4.1
7038,-1.4,0.8181818181818181,66,-4.3
7039,-1.7,0.8051948051948052,68,-4.5
7040,-2.0,0.8051948051948052,70,-4.7
7041,-1.5,0.7402597402597402,65,-4.4
7042,-0.9,0.6623376623376624,59,-4.1
7043,-0.4,0.5974025974025974,53,-3.8
7044,0.3,0.5454545454545454,69,-3.3
7045,0.9,0.4935064935064935,84,-2.9
7046,1.6,0.44155844155844154,100,-2.4
7047,1.3,0.4805194805194805,100,-2.7
7048,1.0,0.5324675324675325,100,-2.9
7049,0.7,0.5714285714285714,100,-3.2
7050,0.4,0.6233766233766234,83,-3.2
7051,0.1,0.6753246753246753,66,-3.2
7052,-0.2,0.7272727272727273,49,-3.2
7053,0.1,0.7142857142857142,38,-3.2
7054,0.4,0.7012987012987013,26,-3.2
7055,0.7,0.6883116883116884,15,-3.2
7056,-5.9,0.8051948051948052,25,-12.1
7057,-5.8,0.7792207792207793,0,-12.0
7058,-5.9,0.7532467532467533,1,-12.2
7059,-5.5,0.7012987012987013,88,-12.0
7060,-5.0,0.6493506493506493,88,-11.6
7061,-7.1,0.7272727272727273,11,-13.7
7062,-7.0,0.7402597402597402,15,-13.6
7063,-6.8,0.7792207792207793,18,-13.3
7064,-6.7,0.7922077922077921,24,-13.2
7065,-6.3,0.7922077922077921,39,-13.0
7066,-4.9,0.7272727272727273,35,-11.6
7067,-3.0,0.6363636363636365,64,-9.5
7068,-1.8,0.5324675324675325,60,-8.3
7069,-0.5,0.42857142857142855,33,-6.9
7070,0.6,0.3636363636363636,34,-5.7
7071,1.0,0.3506493506493506,57,-5.3
7072,3.6,0.3376623376623376,1,-2.0
7073,3.5,0.3376623376623376,2,-2.1
7074,0.9,0.3636363636363636,97,-5.7
7075,0.9,0.40259740259740256,100,-5.7
7076,0.3,0.4675324675324675,100,-6.7
7077,-0.4,0.6623376623376624,100,-7.7
7078,-1.2,0.8831168831168832,100,-8.5
7079,-3.9,0.7792207792207793,100,-13.1
7080,-6.1,0.5714285714285714,81,-16.2
7081,-7.3,0.5714285714285714,81,-17.6
7082,-8.0,0.5844155844155845,93,-18.1
7083,-8.6,0.6493506493506493,100,-18.5
7084,-9.7,0.6753246753246753,100,-19.9
7085,-11.1,0.6753246753246753,100,-21.7
7086,-12.2,0.6753246753246753,100,-23.1
7087,-12.9,0.6753246753246753,100,-23.9
7088,-13.7,0.6883116883116884,100,-25.0
7089,-14.3,0.6753246753246753,100,-25.9
7090,-14.9,0.6363636363636365,100,-26.9
7091,-14.9,0.5974025974025974,100,-26.9
7092,-14.9,0.5714285714285714,100,-27.0
7093,-14.7,0.5584415584415585,100,-26.7
7094,-14.2,0.5714285714285714,100,-26.0
7095,-13.8,0.6753246753246753,100,-24.7
7096,-13.3,0.7272727272727273,100,-24.4
7097,-11.7,0.5714285714285714,100,-21.7
7098,-11.4,0.7272727272727273,100,-22.6
7099,-11.4,0.6883116883116884,100,-22.7
7100,-12.9,0.7402597402597402,100,-24.8
7101,-13.6,0.8181818181818181,100,-25.3
7102,-14.5,0.8441558441558441,100,-26.0
7103,-12.8,0.7532467532467533,100,-23.7
7104,-15.7,0.8571428571428572,100,-27.1
7105,-16.1,0.8311688311688312,100,-27.2
7106,-13.6,0.7532467532467533,99,-23.1
7107,-16.6,0.8181818181818181,100,-26.7
7108,-16.6,0.8181818181818181,100,-26.1
7109,-13.2,0.7532467532467533,92,-18.4
7110,-16.4,0.8051948051948052,100,-24.6
7111,-16.3,0.7792207792207793,100,-23.5
7112,-13.8,0.8051948051948052,49,-20.2
7113,-15.8,0.7272727272727273,100,-15.8
7114,-15.4,0.6753246753246753,100,-18.5
7115,-9.9,0.6753246753246753,100,-17.1
7116,-13.4,0.5844155844155845,78,-19.1
7117,-12.2,0.5584415584415585,100,-18.3
7118,-6.4,0.7272727272727273,100,-13.7
7119,-9.4,0.5584415584415585,100,-15.4
7120,-8.3,0.6233766233766234,97,-14.1
7121,-3.6,0.3766233766233766,100,-9.8
7122,-6.3,0.7012987012987013,99,-11.0
7123,-6.6,0.7402597402597402,68,-11.1
7124,-4.7,0.4675324675324675,100,-11.1
7125,-6.0,0.6493506493506493,50,-11.4
7126,-5.2,0.6103896103896105,49,-10.7
7127,-3.7,0.4935064935064935,64,-9.9
7128,-3.9,0.5844155844155845,48,-9.2
7129,-3.4,0.5974025974025974,99,-8.8
7130,-3.5,0.5714285714285714,74,-9.4
7131,-2.7,0.6233766233766234,56,-8.3
7132,-1.9,0.6233766233766234,19,-7.3
7133,-3.2,0.6753246753246753,100,-8.8
7134,-0.9,0.6493506493506493,49,-6.1
7135,-0.5,0.6493506493506493,74,-5.5
7136,-3.5,0.7662337662337662,65,-8.9
7137,0.1,0.6753246753246753,52,-4.6
7138,1.2,0.6493506493506493,21,-3.5
7139,-0.1,0.6623376623376624,33,-4.8
7140,3.6,0.6363636363636365,100,-0.7
7141,4.5,0.6233766233766234,100,0.5
7142,4.7,0.5324675324675325,29,1.3
7143,5.6,0.6623376623376624,100,1.8
7144,5.7,0.6883116883116884,100,2.0
7145,5.2,0.7662337662337662,100,1.3
7146,4.9,0.8441558441558441,100,0.8
7147,4.7,0.8961038961038961,100,0.3
7148,4.2,0.9090909090909092,100,-0.5
7149,4.3,0.9090909090909092,100,-0.3
7150,4.4,0.8831168831168832,100,-0.2
7151,4.0,0.9090909090909092,100,-0.4
7152,3.3,0.948051948051948,100,-1.0
7153,2.8,0.974025974025974,100,-1.3
7154,2.5,0.974025974025974,100,-1.5
7155,2.3,0.974025974025974,100,-2.0
7156,2.1,0.974025974025974,100,-2.4
7157,1.6,0.9870129870129869,100,-2.9
7158,1.4,0.9610389610389609,100,-3.3
7159,1.2,0.9350649350649352,100,-3.4
7160,0.9,0.9350649350649352,100,-3.6
7161,0.8,0.9350649350649352,90,-3.5
7162,1.2,0.8961038961038961,84,-3.0
7163,2.1,0.8571428571428572,100,-2.1
7164,2.5,0.8311688311688312,86,-1.6
7165,3.1,0.7272727272727273,91,-1.0
7166,3.3,0.6883116883116884,97,-1.0
7167,3.0,0.7272727272727273,63,-1.1
7168,2.3,0.7272727272727273,76,-1.7
7169,2.0,0.7402597402597402,81,-1.6
7170,1.5,0.7532467532467533,88,-2.0
7171,1.1,0.7662337662337662,89,-2.4
7172,0.9,0.7532467532467533,91,-2.4
7173,0.9,0.7532467532467533,87,-1.7
7174,0.6,0.7662337662337662,72,-1.1
7175,0.3,0.7662337662337662,31,-1.4
7176,-0.2,0.8051948051948052,9,-3.0
7177,-0.5,0.8311688311688312,12,-3.6
7178,-0.5,0.8441558441558441,15,-4.0
7179,-0.3,0.8311688311688312,42,-4.0
7180,-0.2,0.8181818181818181,69,-3.9
7181,0.0,0.8051948051948052,96,-3.9
7182,0.8,0.7402597402597402,97,-3.3
7183,1.7,0.6753246753246753,98,-2.8
7184,2.5,0.5974025974025974,98,-2.2
7185,4.3,0.5454545454545454,90,-0.3
7186,6.1,0.4935064935064935,82,1.5
7187,7.9,0.42857142857142855,74,3.4
7188,8.6,0.5064935064935066,68,4.4
7189,9.4,0.5844155844155845,62,5.4
7190,10.1,0.6623376623376624,56,6.4
7191,10.1,0.6883116883116884,71,6.5
7192,10.2,0.7272727272727273,85,6.7
7193,10.2,0.7532467532467533,100,6.8
7194,9.6,0.7922077922077921,93,6.1
7195,8.9,0.8311688311688312,87,5.3
7196,8.3,0.8701298701298701,80,4.6
7197,7.2,0.8181818181818181,87,3.0
7198,6.1,0.7662337662337662,93,1.4
7199,5.0,0.7272727272727273,100,-0.2
7200,4.2,0.7402597402597402,95,-1.3
7201,3.5,0.7662337662337662,90,-2.4
7202,2.7,0.7792207792207793,85,-3.5
7203,2.5,0.7662337662337662,90,-3.8
7204,2.2,0.7662337662337662,95,-4.2
7205,2.0,0.7532467532467533,100,-4.5
7206,1.2,0.7272727272727273,96,-5.6
7207,0.4,0.7142857142857142,91,-6.8
7208,-0.4,0.6883116883116884,87,-7.9
7209,-0.4,0.6493506493506493,82,-7.9
7210,-0.3,0.6103896103896105,77,-7.8
7211,-0.3,0.5714285714285714,72,-7.8
7212,0.2,0.5714285714285714,75,-7.2
7213,0.6,0.5714285714285714,77,-6.5
7214,1.1,0.5714285714285714,79,-5.9
7215,1.3,0.5584415584415585,79,-5.5
7216,1.5,0.5584415584415585,80,-5.1
7217,1.7,0.5454545454545454,81,-4.7
7218,1.0,0.5714285714285714,78,-5.2
7219,0.3,0.5844155844155845,74,-5.6
7220,-0.4,0.6103896103896105,71,-6.1
7221,-0.5,0.6103896103896105,49,-6.0
7222,-0.5,0.6103896103896105,27,-5.9
7223,-0.6,0.6233766233766234,6,-5.8
7224,-0.6,0.6103896103896105,6,-5.7
7225,-0.7,0.6103896103896105,5,-5.6
7226,-0.7,0.6103896103896105,5,-5.5
7227,-0.5,0.6363636363636365,6,-5.2
7228,-0.3,0.6493506493506493,8,-5.0
7229,-0.1,0.6753246753246753,9,-4.7
7230,-0.2,0.6753246753246753,8,-4.5
7231,-0.3,0.6883116883116884,7,-4.2
7232,-0.4,0.7012987012987013,6,-4.0
7233,0.6,0.6493506493506493,6,-2.8
7234,1.5,0.5974025974025974,5,-1.5
7235,2.5,0.5584415584415585,5,-0.3
7236,3.4,0.5324675324675325,5,1.6
7237,4.4,0.5064935064935066,6,3.4
7238,5.3,0.4805194805194805,6,5.3
7239,4.7,0.5194805194805194,27,4.0
7240,4.2,0.5454545454545454,48,2.7
7241,3.6,0.5844155844155845,69,1.4
7242,3.0,0.6363636363636365,63,0.2
7243,2.4,0.6883116883116884,57,-0.9
7244,1.8,0.7402597402597402,51,-2.1
7245,1.9,0.7402597402597402,65,-2.1
7246,2.0,0.7402597402597402,80,-2.0
7247,2.1,0.7402597402597402,94,-2.0
7248,2.1,0.8051948051948052,96,-2.1
7249,2.0,0.8831168831168832,98,-2.2
7250,2.0,0.948051948051948,100,-2.3
7251,2.3,0.948051948051948,100,-1.7
7252,2.5,0.948051948051948,100,-1.1
7253,2.8,0.948051948051948,100,-0.5
7254,3.8,0.9350649350649352,100,0.4
7255,4.7,0.922077922077922,100,1.3
7256,5.7,0.9090909090909092,100,2.2
7257,5.3,0.922077922077922,100,1.3
7258,5.0,0.9350649350649352,100,0.4
7259,4.6,0.9350649350649352,100,-0.5
7260,3.0,0.922077922077922,100,-2.1
7261,1.4,0.9090909090909092,100,-3.7
7262,-0.2,0.8961038961038961,100,-5.3
7263,-0.2,0.8571428571428572,100,-5.3
7264,-0.2,0.8051948051948052,100,-5.2
7265,-0.2,0.7662337662337662,100,-5.2
7266,-0.4,0.8051948051948052,100,-4.9
7267,-0.7,0.8441558441558441,100,-4.7
7268,-0.9,0.8701298701298701,100,-4.4
7269,-0.9,0.8571428571428572,100,-4.8
7270,-1.0,0.8441558441558441,100,-5.1
7271,-1.0,0.8311688311688312,100,-5.5
7272,-1.4,0.8311688311688312,98,-6.1
7273,-1.7,0.8181818181818181,96,-6.6
7274,-2.1,0.8181818181818181,94,-7.2
7275,-2.4,0.8181818181818181,96,-7.6
7276,-2.6,0.8181818181818181,98,-8.0
7277,-2.9,0.8311688311688312,100,-8.4
7278,-3.2,0.8181818181818181,100,-8.8
7279,-3.5,0.8181818181818181,100,-9.2
7280,-3.8,0.8051948051948052,100,-9.6
7281,-3.9,0.7792207792207793,100,-9.8
7282,-3.9,0.7532467532467533,100,-9.9
7283,-4.0,0.7272727272727273,100,-10.1
7284,-4.0,0.6883116883116884,94,-10.0
7285,-4.0,0.6623376623376624,88,-10.0
7286,-4.0,0.6233766233766234,82,-9.9
7287,-4.3,0.5974025974025974,82,-10.0
7288,-4.5,0.5844155844155845,82,-10.1
7289,-4.8,0.5584415584415585,82,-10.2
7290,-4.7,0.5714285714285714,84,-10.0
7291,-4.6,0.5844155844155845,86,-9.7
7292,-4.5,0.5974025974025974,88,-9.5
7293,-4.3,0.6103896103896105,90,-9.2
7294,-4.2,0.6233766233766234,91,-8.9
7295,-4.0,0.6363636363636365,93,-8.6
7296,-4.4,0.6883116883116884,93,-9.4
7297,-4.7,0.7402597402597402,94,-10.2
7298,-5.1,0.7922077922077921,95,-11.0
7299,-5.6,0.7532467532467533,97,-11.5
7300,-6.1,0.7012987012987013,98,-11.9
7301,-6.6,0.6623376623376624,100,-12.4
7302,-6.9,0.6493506493506493,85,-12.4
7303,-7.1,0.6233766233766234,70,-12.3
7304,-7.4,0.6103896103896105,55,-12.3
7305,-7.0,0.5844155844155845,49,-11.7
7306,-6.6,0.5454545454545454,43,-11.1
7307,-6.2,0.5064935064935066,37,-10.5
7308,-5.5,0.4935064935064935,26,-9.7
7309,-4.7,0.4675324675324675,14,-9.0
7310,-4.0,0.45454545454545453,2,-8.2
7311,-3.3,0.44155844155844154,2,-7.3
7312,-2.7,0.44155844155844154,2,-6.4
7313,-2.0,0.42857142857142855,2,-5.5
7314,-3.2,0.4805194805194805,1,-7.3
7315,-4.3,0.5194805194805194,1,-9.0
7316,-5.5,0.5714285714285714,1,-10.8
7317,-5.5,0.5714285714285714,4,-10.8
7318,-5.6,0.5714285714285714,6,-10.9
7319,-5.6,0.5714285714285714,8,-10.9
7320,-5.5,0.5584415584415585,37,-10.7
7321,-5.5,0.5584415584415585,66,-10.6
7322,-5.4,0.5454545454545454,95,-10.4
7323,-5.1,0.5584415584415585,96,-10.2
7324,-4.8,0.5584415584415585,98,-10.0
7325,-4.5,0.5584415584415585,100,-9.8
7326,-4.5,0.5714285714285714,80,-10.0
7327,-4.5,0.5714285714285714,60,-10.2
7328,-4.5,0.5714285714285714,39,-10.4
7329,-3.2,0.5324675324675325,35,-8.9
7330,-1.9,0.4935064935064935,31,-7.4
7331,-0.6,0.45454545454545453,27,-5.9
7332,0.2,0.4675324675324675,50,-4.8
7333,1.1,0.4805194805194805,73,-3.7
7334,1.9,0.5064935064935066,96,-2.6
7335,1.8,0.5454545454545454,95,-2.6
7336,1.8,0.5974025974025974,94,-2.5
7337,1.7,0.6363636363636365,92,-2.5
7338,0.9,0.7532467532467533,94,-3.4
7339,0.2,0.8571428571428572,95,-4.2
7340,-0.6,0.9610389610389609,97,-5.1
7341,-0.6,0.948051948051948,98,-5.0
7342,-0.7,0.948051948051948,99,-4.8
7343,-0.7,0.9350649350649352,100,-4.7
7344,-0.8,0.922077922077922,100,-4.4
7345,-0.8,0.922077922077922,100,-4.1
7346,-0.9,0.9090909090909092,100,-3.8
7347,-1.0,0.922077922077922,100,-3.5
7348,-1.0,0.922077922077922,100,-3.2
7349,-1.1,0.9350649350649352,100,-2.9
7350,-1.1,0.948051948051948,100,-2.8
7351,-1.0,0.9610389610389609,100,-2.7
7352,-1.0,0.9870129870129869,100,-2.6
7353,-0.6,0.948051948051948,100,-2.9
7354,-0.2,0.922077922077922,100,-3.2
7355,0.2,0.8961038961038961,100,-3.5
7356,0.1,0.8831168831168832,100,-3.9
7357,0.0,0.8701298701298701,100,-4.4
7358,-0.1,0.8571428571428572,100,-4.8
7359,-0.4,0.8571428571428572,100,-5.0
7360,-0.6,0.8571428571428572,100,-5.3
7361,-0.9,0.8571428571428572,100,-5.5
7362,-0.9,0.8701298701298701,100,-5.4
7363,-1.0,0.8701298701298701,100,-5.4
7364,-1.0,0.8831168831168832,100,-5.3
7365,-1.0,0.8961038961038961,100,-5.3
7366,-0.9,0.8961038961038961,100,-5.3
7367,-0.9,0.8961038961038961,100,-5.3
7368,-1.0,0.8831168831168832,100,-5.4
7369,-1.2,0.8701298701298701,99,-5.5
7370,-1.3,0.8571428571428572,99,-5.6
7371,-1.5,0.8311688311688312,90,-5.6
7372,-1.7,0.8051948051948052,82,-5.5
7373,-1.9,0.7662337662337662,74,-5.5
7374,-2.0,0.7792207792207793,75,-5.8
7375,-2.2,0.7922077922077921,76,-6.2
7376,-2.3,0.7922077922077921,78,-6.5
7377,-1.7,0.7532467532467533,82,-6.0
7378,-1.1,0.7142857142857142,86,-5.5
7379,-0.5,0.6753246753246753,90,-5.0
7380,0.1,0.6363636363636365,81,-4.1
7381,0.7,0.5974025974025974,72,-3.3
7382,1.3,0.5584415584415585,63,-2.4
7383,1.8,0.5454545454545454,45,-1.4
7384,2.4,0.5454545454545454,28,-0.3
7385,2.9,0.5324675324675325,10,0.7
7386,1.9,0.5844155844155845,10,-0.4
7387,0.9,0.6233766233766234,10,-1.6
7388,-0.1,0.6753246753246753,10,-2.7
7389,-0.1,0.6883116883116884,22,-3.1
7390,-0.1,0.7012987012987013,35,-3.4
7391,-0.1,0.7272727272727273,47,-3.8
7392,-5.8,0.7922077922077921,18,-11.8
7393,-5.9,0.7792207792207793,0,-12.0
7394,-5.9,0.7402597402597402,3,-12.0
7395,-5.5,0.6753246753246753,87,-11.9
7396,-4.9,0.6233766233766234,93,-11.4
7397,-7.1,0.7142857142857142,13,-13.5
7398,-7.0,0.7402597402597402,20,-13.5
7399,-6.8,0.7792207792207793,21,-13.2
7400,-6.7,0.7922077922077921,28,-13.1
7401,-6.3,0.7922077922077921,35,-12.9
7402,-4.8,0.7142857142857142,36,-11.4
7403,-3.0,0.6103896103896105,63,-9.5
7404,-1.7,0.4935064935064935,45,-8.1
7405,-0.4,0.3896103896103896,29,-6.8
7406,0.6,0.3376623376623376,31,-5.7
7407,1.1,0.32467532467532473,42,-5.2
7408,3.7,0.32467532467532473,0,-1.8
7409,3.5,0.32467532467532473,1,-2.0
7410,0.7,0.3506493506493506,95,-5.9
7411,0.7,0.40259740259740256,100,-5.9
7412,0.2,0.4675324675324675,100,-6.7
7413,-0.5,0.6623376623376624,100,-7.7
7414,-1.2,0.8701298701298701,100,-8.3
7415,-3.9,0.7662337662337662,100,-12.8
7416,-6.3,0.5584415584415585,78,-16.2
7417,-7.6,0.5584415584415585,70,-17.6
7418,-8.3,0.5584415584415585,86,-18.2
7419,-8.8,0.6103896103896105,99,-18.4
7420,-9.7,0.6493506493506493,100,-19.6
7421,-10.9,0.6753246753246753,100,-21.0
7422,-12.1,0.6623376623376624,100,-22.6
7423,-12.9,0.6623376623376624,100,-23.5
7424,-13.7,0.6623376623376624,100,-24.6
7425,-14.4,0.6493506493506493,100,-25.7
7426,-14.9,0.6103896103896105,100,-26.5
7427,-14.9,0.5584415584415585,100,-26.6
7428,-14.9,0.5194805194805194,100,-26.7
7429,-14.6,0.5064935064935066,100,-26.2
7430,-14.2,0.5194805194805194,100,-25.6
7431,-14.1,0.6363636363636365,100,-25.0
7432,-13.6,0.7012987012987013,100,-24.5
7433,-11.8,0.5454545454545454,100,-21.5
7434,-11.9,0.7402597402597402,100,-22.8
7435,-11.9,0.7012987012987013,100,-23.0
7436,-13.2,0.7012987012987013,100,-24.7
7437,-13.5,0.8181818181818181,100,-24.8
7438,-14.6,0.8311688311688312,100,-25.8
7439,-12.9,0.7402597402597402,100,-23.3
7440,-15.8,0.8441558441558441,100,-26.8
7441,-16.1,0.8311688311688312,100,-26.8
7442,-13.5,0.7532467532467533,100,-22.3
7443,-16.6,0.8051948051948052,100,-26.3
7444,-16.7,0.8051948051948052,100,-25.9
7445,-13.3,0.7272727272727273,89,-17.4
7446,-16.5,0.7922077922077921,100,-24.4
7447,-16.3,0.7792207792207793,100,-23.0
7448,-13.7,0.7922077922077921,51,-20.0
7449,-15.9,0.7272727272727273,100,-15.9
7450,-15.5,0.6883116883116884,100,-19.2
7451,-9.5,0.6623376623376624,100,-16.4
7452,-13.5,0.5844155844155845,100,-19.3
7453,-12.2,0.5454545454545454,100,-18.2
7454,-6.5,0.7012987012987013,100,-13.7
7455,-9.0,0.5714285714285714,100,-14.8
7456,-7.8,0.6363636363636365,97,-13.5
7457,-3.6,0.3506493506493506,100,-9.7
7458,-6.5,0.7012987012987013,81,-10.9
7459,-7.0,0.7532467532467533,61,-11.2
7460,-4.6,0.45454545454545453,99,-10.8
7461,-6.0,0.6623376623376624,50,-11.1
7462,-5.1,0.6103896103896105,49,-10.4
7463,-3.6,0.4805194805194805,74,-9.6
7464,-3.9,0.5974025974025974,48,-9.0
7465,-3.3,0.5974025974025974,97,-8.7
7466,-3.3,0.5584415584415585,69,-9.1
7467,-2.6,0.6233766233766234,60,-8.1
7468,-1.7,0.6233766233766234,17,-6.9
7469,-3.0,0.6753246753246753,99,-8.4
7470,-0.8,0.6493506493506493,48,-5.9
7471,-0.5,0.6623376623376624,85,-5.4
7472,-3.4,0.7792207792207793,56,-8.6
7473,0.1,0.6753246753246753,47,-4.6
7474,1.3,0.6493506493506493,25,-3.3
7475,0.8,0.6363636363636365,34,-3.6
7476,3.6,0.6233766233766234,100,-0.7
7477,4.5,0.6233766233766234,100,0.4
7478,5.6,0.4805194805194805,26,2.4
7479,5.5,0.6623376623376624,100,1.6
7480,5.5,0.6883116883116884,100,1.6
7481,4.9,0.7792207792207793,100,0.8
7482,4.5,0.8441558441558441,100,0.2
7483,4.3,0.8961038961038961,100,-0.2
7484,4.1,0.922077922077922,100,-0.6
7485,4.2,0.9090909090909092,100,-0.4
7486,4.4,0.8831168831168832,100,-0.2
7487,3.8,0.9350649350649352,100,-0.6
7488,3.3,0.9610389610389609,100,-0.9
7489,2.8,0.974025974025974,100,-1.2
7490,2.5,0.974025974025974,100,-1.5
7491,2.3,0.974025974025974,100,-2.0
7492,2.0,0.974025974025974,100,-2.4
7493,1.6,0.974025974025974,100,-2.9
7494,1.3,0.9610389610389609,100,-3.5
7495,1.1,0.9350649350649352,100,-3.5
7496,0.7,0.9350649350649352,100,-3.7
7497,0.7,0.9350649350649352,82,-3.5
7498,1.2,0.8961038961038961,76,-2.9
7499,2.0,0.8441558441558441,100,-2.2
7500,2.4,0.8181818181818181,86,-1.7
7501,3.0,0.7142857142857142,87,-1.1
7502,3.3,0.6753246753246753,98,-1.0
7503,2.9,0.7142857142857142,60,-1.0
7504,2.8,0.7142857142857142,70,-0.9
7505,2.5,0.7402597402597402,76,-0.8
7506,1.2,0.7662337662337662,85,-2.2
7507,0.8,0.7792207792207793,86,-2.6
7508,0.7,0.7662337662337662,88,-2.3
7509,0.6,0.7662337662337662,82,-1.9
7510,0.2,0.7922077922077921,62,-1.5
7511,-0.1,0.8051948051948052,18,-2.0
7512,-0.5,0.8311688311688312,7,-3.3
7513,-0.7,0.8441558441558441,10,-3.8
7514,-0.7,0.8441558441558441,9,-4.2
7515,-0.5,0.8311688311688312,37,-4.1
7516,-0.4,0.8181818181818181,64,-4.0
7517,-0.2,0.8051948051948052,92,-3.9
