,Visib_miles,Cloud,Feels_like_c,snow_or_not
1231,3.15,0.9350649350649352,100,chance_of_snow
1232,1.7,0.7662337662337662,75,chance_of_snow
1233,0.68,0.7272727272727273,96,chance_of_snow
1234,4.25,0.948051948051948,100,chance_of_snow
1235,1.96,0.8441558441558441,100,chance_of_snow
1236,1.7,0.8441558441558441,100,chance_of_snow
1237,3.23,0.6623376623376624,92,chance_of_snow
1238,1.36,0.8571428571428572,100,chance_of_snow
1239,1.53,0.8571428571428572,100,chance_of_snow
1240,18.79,0.9350649350649352,65,chance_of_snow
1241,8.58,0.8311688311688312,74,chance_of_snow
1242,1.87,0.5714285714285714,78,chance_of_snow
1243,2.21,0.7142857142857142,65,chance_of_snow
1244,2.64,0.6623376623376624,96,chance_of_snow
1245,0.77,0.8441558441558441,97,chance_of_snow
1246,2.47,0.9610389610389608,83,chance_of_snow
1247,0.43,0.9090909090909092,81,chance_of_snow
1248,0.77,0.5974025974025974,50,chance_of_snow
1249,1.79,0.922077922077922,100,chance_of_snow
1250,1.53,0.8441558441558441,100,chance_of_snow
1251,0.6,0.6493506493506493,85,chance_of_snow
1252,1.79,1.0,100,chance_of_snow
1253,0.77,0.6883116883116884,100,chance_of_snow
1254,18.79,0.948051948051948,68,chance_of_snow
1255,2.21,0.9350649350649352,96,chance_of_snow
1256,3.91,0.8831168831168832,81,chance_of_snow
1257,0.68,0.922077922077922,100,chance_of_snow
1258,6.29,0.974025974025974,100,chance_of_snow
1259,2.04,0.6623376623376624,59,chance_of_snow
1260,1.62,0.6103896103896105,100,chance_of_snow
1261,1.87,0.9350649350649352,100,chance_of_snow
1262,0.26,0.7142857142857142,39,chance_of_snow
1263,1.79,0.8831168831168832,79,chance_of_snow
1264,0.17,0.8051948051948052,100,chance_of_snow
1265,0.51,0.7662337662337662,87,chance_of_snow
1266,4.25,0.8571428571428572,95,chance_of_snow
1267,3.15,0.8961038961038961,100,chance_of_snow
1268,4.25,0.9870129870129868,100,chance_of_snow
1269,1.28,0.8831168831168832,89,chance_of_snow
1270,2.3,0.974025974025974,94,chance_of_snow
1271,1.87,0.8441558441558441,97,chance_of_snow
1272,0.0,0.6493506493506493,74,chance_of_snow
1273,1.45,0.9870129870129868,100,chance_of_snow
1274,4.25,0.9870129870129868,100,chance_of_snow
1275,3.57,0.974025974025974,100,chance_of_snow
1276,0.77,0.6363636363636365,35,chance_of_snow
1277,3.57,0.974025974025974,94,chance_of_snow
1278,4.25,0.9350649350649352,94,chance_of_snow
1279,0.85,0.8051948051948052,94,chance_of_snow
1280,0.17,0.7272727272727273,69,chance_of_snow
1281,0.0,0.8701298701298701,76,chance_of_snow
1282,1.28,0.7532467532467533,61,chance_of_snow
1283,2.89,0.7532467532467533,100,chance_of_snow
1284,0.43,0.948051948051948,98,chance_of_snow
1285,1.79,0.9870129870129868,100,chance_of_snow
1286,1.87,0.8961038961038961,100,chance_of_snow
1287,1.62,0.6883116883116884,100,chance_of_snow
1288,0.77,0.922077922077922,100,chance_of_snow
1289,3.49,0.8831168831168832,100,chance_of_snow
1290,1.96,0.8181818181818181,100,chance_of_snow
1291,2.47,0.8441558441558441,100,chance_of_snow
1292,0.68,0.8961038961038961,89,chance_of_snow
1293,3.15,0.8961038961038961,100,chance_of_snow
1294,0.43,0.8961038961038961,71,chance_of_snow
1295,1.11,0.8831168831168832,53,chance_of_snow
1296,1.45,0.9610389610389608,100,chance_of_snow
1297,0.51,0.7662337662337662,81,chance_of_snow
1298,0.43,0.5974025974025974,71,chance_of_snow
1299,0.68,1.0,100,chance_of_snow
1300,6.55,0.9610389610389608,100,chance_of_snow
1301,0.0,0.5584415584415585,100,chance_of_snow
1302,2.3,0.9090909090909092,100,chance_of_snow
1303,13.35,0.948051948051948,78,chance_of_snow
1304,1.62,0.9610389610389608,87,chance_of_snow
1305,1.7,0.948051948051948,78,chance_of_snow
1306,5.36,0.8831168831168832,83,chance_of_snow
1307,0.09,0.7792207792207793,100,chance_of_snow
1308,4.59,0.922077922077922,100,chance_of_snow
1309,1.53,0.8571428571428572,100,chance_of_snow
1310,0.68,0.9610389610389608,99,chance_of_snow
1311,13.35,0.9870129870129868,96,chance_of_snow
1312,1.79,0.8181818181818181,96,chance_of_snow
1313,0.77,0.8571428571428572,84,chance_of_snow
1314,0.43,0.9350649350649352,100,chance_of_snow
1315,0.43,0.9090909090909092,87,chance_of_snow
1316,0.77,0.8701298701298701,100,chance_of_snow
1317,2.04,0.4805194805194805,78,chance_of_snow
1318,2.47,0.9090909090909092,100,chance_of_snow
1319,1.53,0.8571428571428572,100,chance_of_snow
1320,0.51,0.8441558441558441,100,chance_of_snow
1321,5.36,0.6363636363636365,73,chance_of_snow
1322,2.3,0.8051948051948052,100,chance_of_snow
1323,0.68,0.8701298701298701,73,chance_of_snow
1324,2.04,0.8441558441558441,100,chance_of_snow
1325,0.43,0.8831168831168832,100,chance_of_snow
1326,1.96,0.8181818181818181,100,chance_of_snow
1327,3.91,0.7272727272727273,87,chance_of_snow
1328,0.17,0.7922077922077921,100,chance_of_snow
1329,2.04,0.6883116883116884,100,chance_of_snow
1330,2.21,0.8571428571428572,69,chance_of_snow
1331,3.91,0.948051948051948,82,chance_of_snow
1332,2.47,0.922077922077922,100,chance_of_snow
1333,0.68,0.9870129870129868,100,chance_of_snow
1334,1.7,0.7922077922077921,100,chance_of_snow
1335,0.26,0.974025974025974,100,chance_of_snow
1336,1.79,0.9350649350649352,90,chance_of_snow
1337,0.68,0.6883116883116884,90,chance_of_snow
1338,1.7,0.948051948051948,99,chance_of_snow
1339,2.3,0.974025974025974,98,chance_of_snow
1340,1.96,0.948051948051948,100,chance_of_snow
1341,1.36,0.7922077922077921,52,chance_of_snow
1342,0.17,0.922077922077922,100,chance_of_snow
1343,1.7,0.9350649350649352,98,chance_of_snow
1344,1.7,0.7532467532467533,80,chance_of_snow
1345,0.0,0.5974025974025974,89,chance_of_snow
1346,4.0,0.9090909090909092,86,chance_of_snow
1347,3.91,0.9090909090909092,75,chance_of_snow
1348,3.49,0.948051948051948,100,chance_of_snow
1349,6.55,0.974025974025974,100,chance_of_snow
1350,0.09,0.6493506493506493,100,chance_of_snow
1351,7.74,0.8961038961038961,99,chance_of_snow
1352,2.89,0.8701298701298701,99,chance_of_snow
1353,0.77,0.8571428571428572,98,chance_of_snow
1354,3.91,0.8701298701298701,73,chance_of_snow
1355,0.68,0.8701298701298701,97,chance_of_snow
1356,0.34,0.5324675324675325,56,chance_of_snow
1357,3.91,0.7012987012987013,81,chance_of_snow
1358,0.77,0.948051948051948,100,chance_of_snow
1359,2.3,0.7662337662337662,100,chance_of_snow
1360,0.77,0.8961038961038961,75,chance_of_snow
1361,0.0,0.8701298701298701,80,chance_of_snow
1362,0.26,0.922077922077922,73,chance_of_snow
1363,0.09,0.9610389610389608,100,chance_of_snow
1364,1.7,0.8701298701298701,100,chance_of_snow
1365,0.26,0.8311688311688312,100,chance_of_snow
1366,0.26,0.8311688311688312,100,chance_of_snow
1367,0.09,0.948051948051948,100,chance_of_snow
1368,0.6,0.6363636363636365,73,chance_of_snow
1369,2.47,0.8831168831168832,100,chance_of_snow
1370,2.38,0.974025974025974,100,chance_of_snow
1371,3.23,0.8441558441558441,100,chance_of_snow
1372,18.79,0.8571428571428572,85,chance_of_snow
1373,18.79,0.922077922077922,79,chance_of_snow
1374,1.11,0.8571428571428572,38,chance_of_snow
1375,18.79,0.9350649350649352,63,chance_of_snow
1376,2.89,0.7402597402597402,70,chance_of_snow
1377,1.53,0.8571428571428572,100,chance_of_snow
1378,1.11,0.8051948051948052,100,chance_of_snow
1379,1.7,0.9870129870129868,79,chance_of_snow
1380,0.09,0.5714285714285714,56,chance_of_snow
1381,0.0,0.7142857142857142,100,chance_of_snow
1382,0.0,0.5714285714285714,72,chance_of_snow
1383,0.09,0.9350649350649352,95,chance_of_snow
1384,4.59,0.8961038961038961,94,chance_of_snow
1385,0.0,0.5714285714285714,78,chance_of_snow
1386,2.3,0.8831168831168832,100,chance_of_snow
1387,3.06,1.0,100,chance_of_snow
1388,1.87,0.8571428571428572,100,chance_of_snow
1389,2.04,1.0,100,chance_of_snow
1390,13.35,0.922077922077922,53,chance_of_snow
1391,6.55,0.974025974025974,91,chance_of_snow
1392,13.35,0.9610389610389608,86,chance_of_snow
1393,2.21,0.7532467532467533,100,chance_of_snow
1394,2.89,0.7142857142857142,90,chance_of_snow
1395,0.09,0.7272727272727273,98,chance_of_snow
1396,2.38,0.8961038961038961,100,chance_of_snow
1397,1.45,0.8311688311688312,100,chance_of_snow
1398,0.26,0.8311688311688312,81,chance_of_snow
1399,6.55,0.9610389610389608,100,chance_of_snow
1400,0.26,0.8051948051948052,100,chance_of_snow
1401,1.79,0.7792207792207793,100,chance_of_snow
1402,0.68,0.948051948051948,100,chance_of_snow
1403,2.64,0.7402597402597402,100,chance_of_snow
1404,1.79,0.922077922077922,90,chance_of_snow
1405,0.43,0.8831168831168832,97,chance_of_snow
1406,0.68,0.9090909090909092,90,chance_of_snow
1407,0.51,0.7532467532467533,55,chance_of_snow
1408,13.35,0.8441558441558441,60,chance_of_snow
1409,1.7,0.9090909090909092,100,chance_of_snow
1410,0.68,0.8961038961038961,46,chance_of_snow
1411,1.11,0.6623376623376624,100,chance_of_snow
1412,0.51,0.6623376623376624,59,chance_of_snow
1413,3.57,0.9870129870129868,100,chance_of_snow
1414,2.21,0.7662337662337662,60,chance_of_snow
1415,0.26,0.3636363636363636,74,chance_of_snow
1416,3.91,0.6883116883116884,94,chance_of_snow
1417,0.17,0.7662337662337662,100,chance_of_snow
1418,1.7,0.7922077922077921,100,chance_of_snow
1419,0.68,0.8311688311688312,44,chance_of_snow
1420,1.7,0.922077922077922,99,chance_of_snow
1421,1.28,0.7532467532467533,100,chance_of_snow
1422,2.04,0.8051948051948052,100,chance_of_snow
1423,0.34,0.5844155844155845,92,chance_of_snow
1424,2.38,0.8571428571428572,100,chance_of_snow
1425,6.29,0.9870129870129868,88,chance_of_snow
1426,8.58,0.9090909090909092,80,chance_of_snow
1427,0.77,0.8961038961038961,100,chance_of_snow
1428,2.38,0.8831168831168832,100,chance_of_snow
1429,3.49,0.9610389610389608,100,chance_of_snow
1430,18.79,0.8831168831168832,78,chance_of_snow
1431,0.51,0.9090909090909092,96,chance_of_snow
1432,3.49,0.9610389610389608,100,chance_of_snow
1433,1.96,0.8441558441558441,100,chance_of_snow
1434,2.47,0.8441558441558441,100,chance_of_snow
1435,1.79,0.8181818181818181,96,chance_of_snow
1436,3.91,0.6883116883116884,81,chance_of_snow
1437,3.91,0.7662337662337662,81,chance_of_snow
1438,0.51,0.7402597402597402,65,chance_of_snow
1439,2.64,0.7532467532467533,100,chance_of_snow
1440,4.51,0.9090909090909092,76,chance_of_snow
1441,0.6,0.7532467532467533,97,chance_of_snow
1442,2.47,0.948051948051948,96,chance_of_snow
1443,0.09,0.9090909090909092,44,chance_of_snow
1444,0.68,0.9870129870129868,98,chance_of_snow
1445,2.04,0.8441558441558441,100,chance_of_snow
1446,1.7,0.6103896103896105,76,chance_of_snow
1447,1.7,0.9610389610389608,96,chance_of_snow
1448,4.59,0.9870129870129868,100,chance_of_snow
1449,2.64,0.8571428571428572,100,chance_of_snow
1450,0.51,0.8441558441558441,90,chance_of_snow
1451,0.17,0.8051948051948052,100,chance_of_snow
1452,2.21,0.8571428571428572,100,chance_of_snow
1453,2.3,0.7922077922077921,100,chance_of_snow
1454,1.02,0.8051948051948052,100,chance_of_snow
1455,0.0,0.6233766233766234,91,chance_of_snow
1456,0.0,0.8311688311688312,100,chance_of_snow
1457,0.09,0.9350649350649352,83,chance_of_snow
1458,1.79,0.9610389610389608,100,chance_of_snow
1459,0.17,0.6753246753246753,59,chance_of_snow
1460,1.02,0.7922077922077921,100,chance_of_snow
1461,1.7,0.948051948051948,99,chance_of_snow
1462,1.7,0.8701298701298701,100,chance_of_snow
1463,2.47,0.8831168831168832,100,chance_of_snow
1464,1.28,0.8831168831168832,99,chance_of_snow
1465,4.59,0.9870129870129868,100,chance_of_snow
1466,0.51,0.8961038961038961,96,chance_of_snow
1467,0.43,0.974025974025974,78,chance_of_snow
1468,0.0,0.7272727272727273,96,chance_of_snow
1469,6.55,0.9870129870129868,88,chance_of_snow
1470,0.77,0.8311688311688312,83,chance_of_snow
1471,0.68,0.9610389610389608,99,chance_of_snow
1472,13.35,0.974025974025974,89,chance_of_snow
1473,0.09,0.8961038961038961,33,chance_of_snow
1474,2.04,0.974025974025974,99,chance_of_snow
1475,0.43,0.9090909090909092,90,chance_of_snow
1476,3.49,0.9610389610389608,100,chance_of_snow
1477,8.58,0.7792207792207793,90,chance_of_snow
1478,2.21,0.948051948051948,97,chance_of_snow
1479,0.0,0.5844155844155845,74,chance_of_snow
1480,7.74,0.8961038961038961,96,chance_of_snow
1481,18.79,0.8831168831168832,82,chance_of_snow
1482,0.26,0.9090909090909092,84,chance_of_snow
1483,1.7,0.948051948051948,98,chance_of_snow
1484,1.7,0.8571428571428572,100,chance_of_snow
1485,4.25,0.8961038961038961,86,chance_of_snow
1486,0.77,0.5584415584415585,43,chance_of_snow
1487,0.51,0.8051948051948052,70,chance_of_snow
1488,2.38,0.9610389610389608,100,chance_of_snow
1489,1.7,0.9870129870129868,99,chance_of_snow
1490,2.47,0.8701298701298701,100,chance_of_snow
1491,0.43,0.9870129870129868,94,chance_of_snow
1492,0.09,0.948051948051948,92,chance_of_snow
1493,3.57,0.974025974025974,100,chance_of_snow
1494,0.6,0.2727272727272727,75,chance_of_snow
1495,6.55,0.9610389610389608,100,chance_of_snow
1496,3.91,0.7272727272727273,82,chance_of_snow
1497,0.09,0.8051948051948052,91,chance_of_snow
1498,5.36,0.7272727272727273,73,chance_of_snow
1499,1.36,0.8831168831168832,69,chance_of_snow
1500,1.53,0.9610389610389608,100,chance_of_snow
1501,3.23,0.7012987012987013,83,chance_of_snow
1502,1.96,0.922077922077922,100,chance_of_snow
1503,1.36,0.7012987012987013,35,chance_of_snow
1504,3.23,0.8181818181818181,100,chance_of_snow
1505,0.51,0.7272727272727273,100,chance_of_snow
1506,6.29,0.974025974025974,100,chance_of_snow
1507,0.0,0.922077922077922,95,chance_of_snow
1508,2.47,0.9350649350649352,97,chance_of_snow
1509,0.09,0.8571428571428572,89,chance_of_snow
1510,0.68,0.8311688311688312,100,chance_of_snow
1511,1.7,0.948051948051948,81,chance_of_snow
1512,0.09,0.8961038961038961,67,chance_of_snow
1513,0.68,0.8701298701298701,99,chance_of_snow
1514,1.79,0.8181818181818181,98,chance_of_snow
1515,0.68,0.8051948051948052,100,chance_of_snow
1516,1.45,0.8051948051948052,100,chance_of_snow
1517,0.51,0.8701298701298701,98,chance_of_snow
1518,0.09,0.8441558441558441,100,chance_of_snow
1519,2.04,0.7662337662337662,100,chance_of_snow
1520,0.51,0.4805194805194805,57,chance_of_snow
1521,0.09,0.6623376623376624,98,chance_of_snow
1522,0.68,0.8701298701298701,73,chance_of_snow
1523,0.17,0.8571428571428572,90,chance_of_snow
1524,0.77,0.922077922077922,58,chance_of_snow
1525,0.09,0.8831168831168832,85,chance_of_snow
1526,7.74,0.8831168831168832,80,chance_of_snow
1527,3.15,0.8961038961038961,100,chance_of_snow
1528,3.49,0.922077922077922,100,chance_of_snow
1529,1.28,0.7792207792207793,78,chance_of_snow
1530,1.62,0.9610389610389608,95,chance_of_snow
1531,0.6,0.6103896103896105,84,chance_of_snow
1532,5.36,0.9350649350649352,70,chance_of_snow
1533,3.23,0.7012987012987013,100,chance_of_snow
1534,1.53,0.9350649350649352,100,chance_of_snow
1535,2.64,0.7142857142857142,99,chance_of_snow
1536,1.7,0.9350649350649352,99,chance_of_snow
1537,0.0,0.8961038961038961,100,chance_of_snow
1538,2.38,0.9610389610389608,100,chance_of_snow
1539,0.68,0.6883116883116884,91,chance_of_snow
1540,6.55,0.974025974025974,100,chance_of_snow
1541,0.43,0.922077922077922,87,chance_of_snow
1542,1.79,0.9350649350649352,74,chance_of_snow
1543,0.43,0.9090909090909092,95,chance_of_snow
1544,1.11,0.6103896103896105,100,chance_of_snow
1545,1.11,0.8571428571428572,99,chance_of_snow
1546,3.91,0.8701298701298701,98,chance_of_snow
1547,2.47,0.9610389610389608,100,chance_of_snow
1548,0.09,0.5454545454545454,98,chance_of_snow
1549,0.09,0.7272727272727273,81,chance_of_snow
1550,13.35,0.5194805194805194,32,chance_of_snow
1551,6.29,0.9610389610389608,100,chance_of_snow
1552,1.28,0.8441558441558441,100,chance_of_snow
1553,1.45,1.0,100,chance_of_snow
1554,1.7,0.8571428571428572,100,chance_of_snow
1555,2.47,0.922077922077922,100,chance_of_snow
1556,1.7,0.8571428571428572,74,chance_of_snow
1557,0.0,0.7142857142857142,100,chance_of_snow
1558,0.43,0.948051948051948,100,chance_of_snow
1559,2.3,0.9610389610389608,94,chance_of_snow
1560,2.38,0.9090909090909092,100,chance_of_snow
1561,1.87,0.8181818181818181,100,chance_of_snow
1562,5.36,0.9090909090909092,73,chance_of_snow
1563,0.26,0.8831168831168832,100,chance_of_snow
1564,1.7,0.7922077922077921,100,chance_of_snow
1565,8.58,0.7922077922077921,71,chance_of_snow
1566,0.09,0.6363636363636365,99,chance_of_snow
1567,2.38,0.8571428571428572,100,chance_of_snow
1568,0.77,0.922077922077922,100,chance_of_snow
1569,18.79,0.8961038961038961,70,chance_of_snow
1570,0.09,0.6233766233766234,100,chance_of_snow
1571,0.85,0.7272727272727273,86,chance_of_snow
1572,0.51,0.5584415584415585,68,chance_of_snow
1573,0.77,0.6753246753246753,86,chance_of_snow
1574,2.47,0.9350649350649352,100,chance_of_snow
1575,1.28,0.6753246753246753,100,chance_of_snow
1576,3.57,0.974025974025974,99,chance_of_snow
1577,0.68,0.8571428571428572,69,chance_of_snow
1578,7.74,0.8961038961038961,87,chance_of_snow
1579,0.43,0.9090909090909092,79,chance_of_snow
1580,3.49,0.9870129870129868,100,chance_of_snow
1581,2.04,0.8181818181818181,100,chance_of_snow
1582,1.53,0.8571428571428572,100,chance_of_snow
1583,2.3,0.974025974025974,99,chance_of_snow
1584,0.51,0.8571428571428572,99,chance_of_snow
1585,7.74,0.7922077922077921,100,chance_of_snow
1586,0.09,0.6233766233766234,85,chance_of_snow
1587,2.04,0.922077922077922,100,chance_of_snow
1588,1.53,0.9090909090909092,100,chance_of_snow
1589,0.17,0.8051948051948052,64,chance_of_snow
1590,0.0,0.7792207792207793,100,chance_of_snow
1591,0.68,0.974025974025974,98,chance_of_snow
1592,4.25,0.9090909090909092,52,chance_of_snow
1593,7.74,0.7532467532467533,100,chance_of_snow
1594,0.68,0.9870129870129868,99,chance_of_snow
1595,18.79,0.9870129870129868,92,chance_of_snow
1596,1.28,0.7272727272727273,85,chance_of_snow
1597,2.04,0.5714285714285714,73,chance_of_snow
1598,0.68,0.9870129870129868,99,chance_of_snow
1599,1.7,0.7012987012987013,77,chance_of_snow
1600,1.45,0.9870129870129868,100,chance_of_snow
1601,2.3,0.974025974025974,100,chance_of_snow
1602,2.21,0.6623376623376624,40,chance_of_snow
1603,2.04,0.8571428571428572,100,chance_of_snow
1604,0.68,0.8961038961038961,100,chance_of_snow
1605,8.58,0.9350649350649352,100,chance_of_snow
1606,2.04,0.8441558441558441,94,chance_of_snow
1607,1.28,0.6753246753246753,100,chance_of_snow
1608,1.28,0.6363636363636365,80,chance_of_snow
1609,3.15,0.9870129870129868,100,chance_of_snow
1610,4.51,0.6623376623376624,100,chance_of_snow
1611,1.53,0.8571428571428572,100,chance_of_snow
1612,0.0,0.6103896103896105,71,chance_of_snow
1613,2.64,0.6753246753246753,89,chance_of_snow
1614,5.36,0.9350649350649352,73,chance_of_snow
1615,0.0,0.7792207792207793,100,chance_of_snow
1616,0.77,0.922077922077922,62,chance_of_snow
1617,1.45,0.9870129870129868,100,chance_of_snow
1618,3.15,0.9350649350649352,100,chance_of_snow
1619,0.09,0.6363636363636365,82,chance_of_snow
1620,1.7,0.6623376623376624,84,chance_of_snow
1621,8.58,0.974025974025974,100,chance_of_snow
1622,0.17,0.7922077922077921,72,chance_of_snow
1623,4.0,0.9350649350649352,100,chance_of_snow
1624,2.47,0.9350649350649352,70,chance_of_snow
1625,3.57,0.974025974025974,91,chance_of_snow
1626,4.51,0.6363636363636365,79,chance_of_snow
1627,1.45,1.0,100,chance_of_snow
1628,0.09,0.5974025974025974,95,chance_of_snow
1629,0.26,0.5324675324675325,49,chance_of_snow
1630,2.04,0.5324675324675325,80,chance_of_snow
1631,1.62,0.6233766233766234,100,chance_of_snow
1632,0.77,0.922077922077922,100,chance_of_snow
1633,2.3,0.974025974025974,100,chance_of_snow
1634,1.45,0.8961038961038961,100,chance_of_snow
1635,0.77,0.8441558441558441,80,chance_of_snow
1636,5.36,0.8701298701298701,74,chance_of_snow
1637,2.3,0.8441558441558441,100,chance_of_snow
1638,1.79,0.6623376623376624,88,chance_of_snow
1639,1.7,0.948051948051948,99,chance_of_snow
1640,0.6,0.5454545454545454,43,chance_of_snow
1641,0.26,0.5194805194805194,27,chance_of_snow
1642,0.6,0.3116883116883117,78,chance_of_snow
1643,1.87,0.8441558441558441,90,chance_of_snow
1644,8.58,0.8571428571428572,100,chance_of_snow
1645,0.09,0.8701298701298701,97,chance_of_snow
1646,2.04,0.6753246753246753,70,chance_of_snow
1647,5.36,0.5584415584415585,72,chance_of_snow
1648,0.0,0.8441558441558441,100,chance_of_snow
1649,0.0,0.8961038961038961,82,chance_of_snow
1650,2.89,0.948051948051948,100,chance_of_snow
1651,1.62,0.9870129870129868,86,chance_of_snow
1652,0.68,0.9350649350649352,60,chance_of_snow
1653,1.79,0.922077922077922,81,chance_of_snow
1654,0.17,0.8701298701298701,89,chance_of_snow
1655,0.68,0.9610389610389608,100,chance_of_snow
1656,2.04,1.0,100,chance_of_snow
1657,1.11,0.9610389610389608,100,chance_of_snow
1658,0.0,0.8311688311688312,100,chance_of_snow
1659,2.04,0.9090909090909092,76,chance_of_snow
1660,1.79,0.9610389610389608,90,chance_of_snow
1661,0.0,0.5584415584415585,87,chance_of_snow
1662,0.17,0.7792207792207793,100,chance_of_snow
1663,2.04,0.8441558441558441,100,chance_of_snow
1664,2.21,0.8701298701298701,100,chance_of_snow
1665,0.68,0.8831168831168832,100,chance_of_snow
1666,3.15,1.0,100,chance_of_snow
1667,0.09,0.5584415584415585,28,chance_of_snow
1668,6.55,0.9610389610389608,100,chance_of_snow
1669,6.29,0.9870129870129868,92,chance_of_snow
1670,1.7,0.8051948051948052,100,chance_of_snow
1671,3.23,0.7272727272727273,79,chance_of_snow
1672,0.68,0.9350649350649352,67,chance_of_snow
1673,0.51,0.6753246753246753,83,chance_of_snow
1674,0.09,0.8701298701298701,98,chance_of_snow
1675,1.11,0.922077922077922,100,chance_of_snow
1676,0.17,0.8961038961038961,100,chance_of_snow
1677,4.59,0.9350649350649352,100,chance_of_snow
1678,0.51,0.8701298701298701,100,chance_of_snow
1679,8.58,0.9350649350649352,100,chance_of_snow
1680,2.04,0.9870129870129868,100,chance_of_snow
1681,1.7,0.7922077922077921,100,chance_of_snow
1682,1.28,0.8831168831168832,74,chance_of_snow
1683,2.21,0.9090909090909092,100,chance_of_snow
1684,7.57,0.8441558441558441,63,chance_of_snow
1685,1.79,0.9350649350649352,71,chance_of_snow
1686,1.79,0.8181818181818181,100,chance_of_snow
1687,0.09,0.8311688311688312,100,chance_of_snow
1688,0.6,0.7922077922077921,95,chance_of_snow
1689,0.34,0.5454545454545454,67,chance_of_snow
1690,8.58,0.922077922077922,100,chance_of_snow
1691,8.58,0.7792207792207793,81,chance_of_snow
1692,0.51,0.8441558441558441,90,chance_of_snow
1693,8.58,0.7662337662337662,100,chance_of_snow
1694,0.77,0.8311688311688312,33,chance_of_snow
1695,0.09,0.7792207792207793,100,chance_of_snow
1696,1.87,0.6233766233766234,80,chance_of_snow
1697,0.17,0.8701298701298701,100,chance_of_snow
1698,1.79,0.9610389610389608,70,chance_of_snow
1699,0.68,1.0,100,chance_of_snow
1700,2.47,0.8311688311688312,100,chance_of_snow
1701,1.7,0.7402597402597402,28,chance_of_snow
1702,1.7,0.9610389610389608,100,chance_of_snow
1703,2.04,0.9870129870129868,100,chance_of_snow
1704,3.49,0.9090909090909092,100,chance_of_snow
1705,4.25,0.8441558441558441,99,chance_of_snow
1706,2.04,0.7792207792207793,67,chance_of_snow
1707,0.0,0.5844155844155845,98,chance_of_snow
1708,0.68,0.7142857142857142,93,chance_of_snow
1709,0.85,0.8311688311688312,71,chance_of_snow
1710,2.3,0.8961038961038961,100,chance_of_snow
1711,1.7,0.4155844155844155,21,chance_of_snow
1712,2.47,0.9350649350649352,85,chance_of_snow
1713,4.59,0.8441558441558441,77,chance_of_snow
1714,1.62,0.974025974025974,98,chance_of_snow
1715,6.29,0.974025974025974,100,chance_of_snow
1716,2.89,0.8831168831168832,100,chance_of_snow
1717,0.51,0.5454545454545454,76,chance_of_snow
1718,3.57,0.974025974025974,99,chance_of_snow
1719,0.51,0.6623376623376624,59,chance_of_snow
1720,3.49,0.9090909090909092,100,chance_of_snow
1721,0.17,0.8831168831168832,55,chance_of_snow
1722,0.17,0.7922077922077921,100,chance_of_snow
1723,7.74,0.8961038961038961,99,chance_of_snow
1724,7.57,0.8051948051948052,76,chance_of_snow
1725,1.11,0.6753246753246753,100,chance_of_snow
1726,4.25,0.9350649350649352,92,chance_of_snow
1727,18.79,0.9610389610389608,72,chance_of_snow
1728,6.55,0.948051948051948,100,chance_of_snow
1729,1.87,0.8961038961038961,100,chance_of_snow
1730,4.25,0.9870129870129868,100,chance_of_snow
1731,13.35,0.9610389610389608,90,chance_of_snow
1732,0.51,0.8181818181818181,66,chance_of_snow
1733,0.77,0.8441558441558441,95,chance_of_snow
1734,1.45,0.922077922077922,100,chance_of_snow
1735,2.64,0.7142857142857142,100,chance_of_snow
1736,2.89,0.8831168831168832,100,chance_of_snow
1737,0.09,0.7532467532467533,77,chance_of_snow
1738,4.59,0.8701298701298701,88,chance_of_snow
1739,0.51,0.8311688311688312,73,chance_of_snow
1740,0.09,0.6233766233766234,100,chance_of_snow
1741,1.45,0.8571428571428572,100,chance_of_snow
1742,5.36,0.8831168831168832,63,chance_of_snow
1743,0.26,0.4025974025974025,55,chance_of_snow
1744,0.17,0.7402597402597402,100,chance_of_snow
1745,1.11,0.8831168831168832,98,chance_of_snow
1746,3.49,1.0,100,chance_of_snow
1747,1.62,0.7792207792207793,100,chance_of_snow
1748,0.17,0.7792207792207793,100,chance_of_snow
1749,0.6,0.6883116883116884,93,chance_of_snow
1750,0.43,0.8441558441558441,99,chance_of_snow
1751,7.74,0.8961038961038961,93,chance_of_snow
1752,2.04,0.8311688311688312,100,chance_of_snow
1753,0.17,0.7922077922077921,80,chance_of_snow
1754,3.49,0.922077922077922,100,chance_of_snow
1755,3.57,0.974025974025974,100,chance_of_snow
1756,0.85,0.8961038961038961,99,chance_of_snow
1757,0.09,0.922077922077922,100,chance_of_snow
1758,1.62,0.7272727272727273,100,chance_of_snow
1759,3.49,0.9870129870129868,100,chance_of_snow
1760,1.02,0.9870129870129868,100,chance_of_snow
1761,4.25,0.8961038961038961,100,chance_of_snow
1762,0.51,0.7662337662337662,94,chance_of_snow
1763,3.57,0.974025974025974,100,chance_of_snow
1764,0.0,0.948051948051948,86,chance_of_snow
1765,0.77,0.8571428571428572,100,chance_of_snow
1766,1.36,0.8831168831168832,79,chance_of_snow
1767,4.51,0.7792207792207793,85,chance_of_snow
1768,1.7,0.8441558441558441,100,chance_of_snow
1769,0.68,0.948051948051948,100,chance_of_snow
1770,1.02,0.922077922077922,95,chance_of_snow
1771,2.64,0.6753246753246753,91,chance_of_snow
1772,1.79,0.9350649350649352,91,chance_of_snow
